micro;time;excel time;peak;average;RMS
micro;12:15:35.529;44449.510827881946;43.287;29.736;31.731
micro;12:15:35.672;44449.51082953704;43.464;30.039;32.005
micro;12:15:35.795;44449.510830960644;43.287;32.052;33.916
micro;12:15:35.937;44449.510832604166;44.861;31.483;33.542
micro;12:15:36.050;44449.510833912034;45.057;31.601;33.606
micro;12:15:36.174;44449.51083534722;46.888;32.912;34.850
micro;12:15:36.315;44449.51083697917;47.310;34.990;37.030
micro;12:15:36.435;44449.510838368056;47.044;33.415;35.425
micro;12:15:36.576;44449.51084;46.729;35.263;37.201
micro;12:15:36.697;44449.510841400464;46.193;33.967;35.915
micro;12:15:36.815;44449.510842766205;45.666;34.701;36.522
micro;12:15:36.960;44449.51084444445;45.756;34.315;36.077
micro;12:15:37.085;44449.5108458912;45.483;32.919;34.827
micro;12:15:37.214;44449.510847384256;43.107;31.232;33.130
micro;12:15:37.339;44449.51084883102;42.411;30.515;32.369
micro;12:15:37.456;44449.51085018519;42.798;28.708;30.694
micro;12:15:37.594;44449.51085178241;42.671;28.442;30.307
micro;12:15:37.716;44449.51085319444;39.554;27.584;29.591
micro;12:15:37.854;44449.51085479167;39.276;26.614;28.575
micro;12:15:37.977;44449.510856215275;38.276;26.126;28.019
micro;12:15:38.097;44449.51085760417;38.276;25.829;27.902
micro;12:15:38.236;44449.51085921296;38.062;24.994;26.954
micro;12:15:38.358;44449.510860625;36.650;24.823;26.840
micro;12:15:38.495;44449.51086221065;36.777;23.870;25.781
micro;12:15:38.614;44449.51086358796;35.848;23.693;25.639
micro;12:15:38.733;44449.51086496528;36.521;23.483;25.383
micro;12:15:38.872;44449.51086657407;37.501;24.061;26.070
micro;12:15:38.992;44449.51086796296;36.650;24.627;26.532
micro;12:15:39.143;44449.51086971065;34.151;23.384;25.187
micro;12:15:39.252;44449.510870972226;35.707;22.809;24.866
micro;12:15:39.371;44449.510872349536;35.848;23.376;25.332
micro;12:15:39.514;44449.51087400463;36.521;24.893;26.538
micro;12:15:39.634;44449.51087539352;36.650;23.255;25.172
micro;12:15:39.775;44449.51087702546;35.269;23.143;25.073
micro;12:15:39.896;44449.51087842592;36.391;23.014;25.084
micro;12:15:40.014;44449.51087979166;37.266;24.631;26.454
micro;12:15:40.154;44449.51088141203;37.147;22.646;24.813
micro;12:15:40.273;44449.51088278936;35.117;21.477;23.439
micro;12:15:40.411;44449.510884386575;34.648;21.952;23.809
micro;12:15:40.532;44449.51088578704;35.117;22.494;24.293
micro;12:15:40.655;44449.51088721065;34.807;23.176;24.957
micro;12:15:40.795;44449.51088883102;37.147;24.447;26.242
micro;12:15:40.916;44449.51089023148;34.486;23.105;24.980
micro;12:15:41.058;44449.510891875005;33.979;23.297;25.096
micro;12:15:41.177;44449.510893252314;36.258;22.843;24.909
micro;12:15:41.294;44449.51089460649;34.320;22.451;24.300
micro;12:15:41.436;44449.51089625;33.979;22.210;24.183
micro;12:15:41.559;44449.51089767361;34.486;22.824;24.662
micro;12:15:41.697;44449.510899270834;35.269;22.676;24.590
micro;12:15:41.814;44449.510900625;34.151;22.779;24.541
micro;12:15:41.939;44449.510902071765;35.563;22.029;24.116
micro;12:15:42.086;44449.510903773145;35.417;22.740;24.654
micro;12:15:42.195;44449.510905034724;33.442;21.594;23.402
micro;12:15:42.338;44449.510906689815;34.807;21.756;23.737
micro;12:15:42.459;44449.51090809028;33.804;21.543;23.399
micro;12:15:42.576;44449.51090944445;33.442;21.443;23.307
micro;12:15:42.707;44449.51091096065;33.255;20.356;22.421
micro;12:15:42.831;44449.51091239583;33.064;20.854;22.905
micro;12:15:42.972;44449.51091402778;32.465;20.782;22.816
micro;12:15:43.089;44449.51091538194;35.848;21.728;23.625
micro;12:15:43.212;44449.51091680556;33.255;21.347;23.083
micro;12:15:43.352;44449.51091842593;33.979;20.417;22.490
micro;12:15:43.473;44449.51091982639;33.442;20.535;22.430
micro;12:15:43.614;44449.510921458335;33.255;20.743;22.752
micro;12:15:43.733;44449.510922835645;32.869;20.975;22.953
micro;12:15:43.847;44449.510924155096;32.041;20.796;22.644
micro;12:15:43.991;44449.510925821756;33.625;20.603;22.644
micro;12:15:44.111;44449.51092721065;32.041;20.623;22.554
micro;12:15:44.253;44449.51092885417;34.486;21.024;22.817
micro;12:15:44.373;44449.51093024306;33.064;20.313;22.274
micro;12:15:44.491;44449.51093160879;34.151;22.204;24.139
micro;12:15:44.634;44449.51093326389;33.442;21.271;23.171
micro;12:15:44.751;44449.510934618054;33.442;21.200;23.001
micro;12:15:44.893;44449.51093626158;33.804;21.632;23.512
micro;12:15:45.015;44449.51093767361;35.987;23.862;25.701
micro;12:15:45.137;44449.51093908565;35.417;21.952;24.070
micro;12:15:45.276;44449.51094069444;32.869;21.562;23.393
micro;12:15:45.394;44449.51094206018;33.979;21.873;23.800
micro;12:15:45.534;44449.51094368055;34.486;21.019;22.999
micro;12:15:45.654;44449.51094506944;34.807;21.725;23.789
micro;12:15:45.772;44449.510946435184;34.151;22.055;23.935
micro;12:15:45.911;44449.510948043986;33.625;21.686;23.670
micro;12:15:46.034;44449.51094946759;33.979;22.057;23.935
micro;12:15:46.173;44449.51095107639;35.417;22.607;24.529
micro;12:15:46.293;44449.51095246528;33.979;20.974;23.043
micro;12:15:46.408;44449.5109537963;33.804;22.207;24.145
micro;12:15:46.552;44449.51095546296;34.486;22.065;24.094
micro;12:15:46.676;44449.51095689815;34.648;22.144;23.993
micro;12:15:46.815;44449.510958506944;34.807;21.364;23.338
micro;12:15:46.934;44449.51095988426;32.869;20.816;22.620
micro;12:15:47.051;44449.510961238426;33.979;21.082;23.163
micro;12:15:47.192;44449.51096287037;34.648;23.214;25.055
micro;12:15:47.312;44449.51096425926;32.669;21.395;23.282
micro;12:15:47.455;44449.51096591435;34.320;22.112;24.034
micro;12:15:47.574;44449.510967291666;36.258;22.861;24.775
micro;12:15:47.694;44449.51096868055;37.953;23.959;26.063
micro;12:15:47.832;44449.51097027778;37.730;23.825;25.890
micro;12:15:47.960;44449.51097175926;36.650;23.711;25.713
micro;12:15:48.100;44449.51097337963;37.501;24.684;26.771
micro;12:15:48.212;44449.510974675926;37.616;26.073;28.047
micro;12:15:48.333;44449.51097607639;36.777;25.590;27.516
micro;12:15:48.484;44449.51097782407;38.890;25.358;27.422
micro;12:15:48.594;44449.51097909722;38.170;26.702;28.564
micro;12:15:48.734;44449.51098071759;38.890;26.000;28.005
micro;12:15:48.852;44449.51098208333;39.825;27.573;29.417
micro;12:15:48.973;44449.51098348379;41.584;29.001;30.887
micro;12:15:49.112;44449.510985092595;41.138;28.528;30.344
micro;12:15:49.230;44449.510986458336;40.906;28.017;30.143
micro;12:15:49.379;44449.51098818287;41.656;28.855;30.732
micro;12:15:49.493;44449.51098950232;40.588;27.755;29.681
micro;12:15:49.615;44449.51099091435;41.511;28.875;30.919
micro;12:15:49.755;44449.51099253472;41.584;27.673;29.550
micro;12:15:49.872;44449.51099388889;40.257;29.048;30.874
micro;12:15:50.015;44449.510995543984;41.656;29.366;31.291
micro;12:15:50.137;44449.510996956014;42.860;30.503;32.421
micro;12:15:50.251;44449.510998275466;42.860;30.574;32.484
micro;12:15:50.390;44449.51099988426;40.341;28.755;30.746
micro;12:15:50.513;44449.51100130787;41.938;30.481;32.263
micro;12:15:50.655;44449.51100295139;39.554;28.576;30.401
micro;12:15:50.773;44449.51100431713;38.690;26.633;28.541
micro;12:15:50.892;44449.51100569444;40.172;25.598;27.567
micro;12:15:51.029;44449.51100728009;38.690;25.124;27.219
micro;12:15:51.148;44449.511008657406;37.147;24.554;26.584
micro;12:15:51.290;44449.51101030092;37.501;24.970;26.853
micro;12:15:51.411;44449.51101170139;35.707;24.188;26.041
micro;12:15:51.529;44449.51101306713;36.902;25.188;27.245
micro;12:15:51.668;44449.511014675925;36.777;25.233;27.073
micro;12:15:51.787;44449.51101605324;37.616;24.843;26.791
micro;12:15:51.931;44449.51101771991;36.902;23.796;25.723
micro;12:15:52.051;44449.511019108795;35.563;23.571;25.356
micro;12:15:52.170;44449.51102048611;37.025;23.800;25.741
micro;12:15:52.310;44449.51102210648;34.648;22.862;24.674
micro;12:15:52.430;44449.511023495375;34.964;22.712;24.501
micro;12:15:52.570;44449.511025115746;37.266;23.864;25.859
micro;12:15:52.691;44449.51102651621;34.964;22.740;24.730
micro;12:15:52.810;44449.51102789352;33.804;22.735;24.579
micro;12:15:52.954;44449.511029560184;34.964;23.345;25.258
micro;12:15:53.082;44449.511031041664;35.707;23.892;25.823
micro;12:15:53.209;44449.511032511575;37.616;25.516;27.340
micro;12:15:53.329;44449.51103390046;37.385;24.852;26.837
micro;12:15:53.448;44449.51103527778;36.521;25.529;27.287
micro;12:15:53.589;44449.511036909724;36.258;24.946;27.025
micro;12:15:53.710;44449.511038310186;38.382;25.364;27.316
micro;12:15:53.852;44449.51103995371;38.690;27.310;29.193
micro;12:15:53.970;44449.51104131945;42.007;30.238;31.856
micro;12:15:54.090;44449.511042708335;43.522;28.152;30.203
micro;12:15:54.226;44449.51104428241;40.906;28.604;30.484
micro;12:15:54.349;44449.51104570602;40.828;28.559;30.377
micro;12:15:54.488;44449.511047314816;40.828;28.816;30.726
micro;12:15:54.609;44449.51104871528;42.860;30.512;32.414
micro;12:15:54.729;44449.51105010416;42.798;30.310;32.348
micro;12:15:54.869;44449.511051724534;43.046;30.856;32.700
micro;12:15:54.990;44449.511053124996;43.580;33.395;35.157
micro;12:15:55.133;44449.511054780094;46.527;35.276;37.053
micro;12:15:55.251;44449.511056145835;44.811;32.509;34.539
micro;12:15:55.370;44449.51105752315;43.287;31.006;32.847
micro;12:15:55.511;44449.51105915509;43.918;31.671;33.651
micro;12:15:55.628;44449.51106050926;44.761;32.231;34.174
micro;12:15:55.773;44449.5110621875;44.660;32.490;34.481
micro;12:15:55.891;44449.51106355324;45.343;32.504;34.462
micro;12:15:56.008;44449.511064907405;45.249;31.953;33.982
micro;12:15:56.149;44449.51106653935;44.454;32.107;34.102
micro;12:15:56.270;44449.51106793981;42.007;29.626;31.510
micro;12:15:56.410;44449.51106956018;40.172;27.664;29.557
micro;12:15:56.527;44449.51107091435;39.645;26.637;28.712
micro;12:15:56.649;44449.51107232639;38.382;26.146;28.152
micro;12:15:56.790;44449.51107395833;37.616;26.277;28.145
micro;12:15:56.908;44449.51107532407;38.276;24.686;26.643
micro;12:15:57.051;44449.511076979164;36.777;25.074;26.854
micro;12:15:57.169;44449.511078344905;37.501;23.652;25.701
micro;12:15:57.288;44449.51107972222;35.987;23.909;25.867
micro;12:15:57.428;44449.51108134259;37.025;23.671;25.870
micro;12:15:57.546;44449.51108270833;34.151;22.940;24.768
micro;12:15:57.689;44449.511084363425;35.563;22.975;25.057
micro;12:15:57.810;44449.511085763894;34.807;22.712;24.612
micro;12:15:57.929;44449.5110871412;35.707;22.865;24.958
micro;12:15:58.071;44449.511088784726;35.848;22.786;24.830
micro;12:15:58.199;44449.511090266205;35.117;23.045;24.962
micro;12:15:58.329;44449.51109177084;35.563;22.551;24.403
micro;12:15:58.448;44449.51109314815;35.707;22.198;24.182
micro;12:15:58.567;44449.511094525464;33.625;22.112;24.014
micro;12:15:58.709;44449.51109616898;36.258;23.210;25.121
micro;12:15:58.829;44449.51109755787;34.964;23.101;25.096
micro;12:15:58.971;44449.511099201394;35.848;22.244;24.209
micro;12:15:59.094;44449.511100625;37.025;22.519;24.508
micro;12:15:59.217;44449.51110204861;33.979;21.109;23.010
micro;12:15:59.354;44449.51110363426;34.648;21.314;23.267
micro;12:15:59.475;44449.51110503472;35.563;22.162;24.134
micro;12:15:59.616;44449.511106666665;33.442;21.106;23.054
micro;12:15:59.737;44449.511108067134;34.320;21.575;23.569
micro;12:15:59.855;44449.511109432875;33.442;22.223;23.976
micro;12:15:59.992;44449.51111101852;36.650;22.663;24.769
micro;12:16:00.108;44449.51111236111;33.804;21.550;23.410
micro;12:16:00.253;44449.51111403936;32.869;21.150;23.090
micro;12:16:00.374;44449.51111543982;34.648;21.547;23.684
micro;12:16:00.495;44449.51111684028;33.625;21.398;23.475
micro;12:16:00.636;44449.51111847222;39.276;23.587;26.019
micro;12:16:00.750;44449.51111979167;34.648;21.765;23.785
micro;12:16:00.897;44449.51112149305;33.804;21.538;23.332
micro;12:16:01.013;44449.51112283565;32.669;20.725;22.657
micro;12:16:01.136;44449.511124259254;34.964;21.453;23.433
micro;12:16:01.278;44449.511125902776;32.256;21.092;22.937
micro;12:16:01.392;44449.51112722223;32.465;20.914;22.780
micro;12:16:01.535;44449.51112887732;33.979;20.302;22.353
micro;12:16:01.656;44449.51113027778;33.255;21.424;23.283
micro;12:16:01.774;44449.51113164352;31.821;19.549;21.412
micro;12:16:01.917;44449.51113329861;33.442;20.718;22.758
micro;12:16:02.032;44449.51113462963;33.625;20.651;22.646
micro;12:16:02.172;44449.51113625;32.669;20.689;22.601
micro;12:16:02.293;44449.511137650465;32.465;20.235;22.287
micro;12:16:02.415;44449.511139062495;32.669;20.230;22.229
micro;12:16:02.553;44449.51114065972;34.320;21.730;23.617
micro;12:16:02.681;44449.5111421412;34.648;22.303;24.202
micro;12:16:02.819;44449.511143738426;35.987;21.914;23.738
micro;12:16:02.933;44449.51114505787;34.807;21.307;23.243
micro;12:16:03.056;44449.51114648148;32.869;20.937;22.894
micro;12:16:03.194;44449.5111480787;34.648;20.618;22.497
micro;12:16:03.311;44449.511149432874;32.869;20.619;22.594
micro;12:16:03.454;44449.511151087965;32.669;20.704;22.599
micro;12:16:03.572;44449.511152453706;34.648;20.805;22.752
micro;12:16:03.692;44449.51115384259;33.442;21.151;23.036
micro;12:16:03.832;44449.51115546296;32.669;20.968;22.895
micro;12:16:03.952;44449.51115685185;31.596;19.726;21.693
micro;12:16:04.095;44449.511158506946;33.255;20.967;22.947
micro;12:16:04.211;44449.51115984954;34.320;20.557;22.594
micro;12:16:04.331;44449.51116123842;32.869;20.479;22.395
micro;12:16:04.468;44449.51116282407;44.711;22.168;24.793
micro;12:16:04.587;44449.51116420139;32.869;20.948;22.956
micro;12:16:04.728;44449.51116583333;33.979;19.946;21.864
micro;12:16:04.847;44449.51116721064;39.276;22.232;24.581
micro;12:16:04.969;44449.51116862269;32.869;20.851;22.759
micro;12:16:05.113;44449.51117028935;33.442;20.994;23.001
micro;12:16:05.233;44449.51117167824;31.821;20.530;22.489
micro;12:16:05.374;44449.51117331018;32.669;20.929;22.840
micro;12:16:05.494;44449.51117469907;33.979;21.170;23.156
micro;12:16:05.615;44449.511176099535;32.465;20.162;22.095
micro;12:16:05.756;44449.51117773148;32.669;20.885;22.840
micro;12:16:05.872;44449.51117907408;32.256;20.393;22.219
micro;12:16:06.013;44449.51118070602;32.041;20.374;22.276
micro;12:16:06.136;44449.51118212963;31.821;20.175;21.974
micro;12:16:06.255;44449.51118350694;33.625;21.035;22.999
micro;12:16:06.393;44449.511185104166;33.979;20.616;22.559
micro;12:16:06.513;44449.51118649305;33.804;21.224;23.143
micro;12:16:06.657;44449.511188159726;33.255;20.867;22.881
micro;12:16:06.775;44449.51118952547;33.979;21.590;23.420
micro;12:16:06.896;44449.51119092593;34.964;19.708;21.676
micro;12:16:07.032;44449.511192499995;34.486;21.649;23.622
micro;12:16:07.151;44449.51119387732;32.041;20.138;21.956
micro;12:16:07.292;44449.51119550926;32.869;20.870;22.710
micro;12:16:07.413;44449.51119690972;32.669;20.679;22.446
micro;12:16:07.536;44449.51119833333;33.064;19.950;21.804
micro;12:16:07.673;44449.51119991898;33.625;21.139;22.951
micro;12:16:07.795;44449.51120133101;33.625;21.314;23.154
micro;12:16:07.941;44449.51120302083;33.804;22.111;24.027
micro;12:16:08.059;44449.511204386574;32.256;20.530;22.490
micro;12:16:08.166;44449.511205625;35.707;22.150;24.073
micro;12:16:08.312;44449.51120731482;35.417;21.828;23.853
micro;12:16:08.428;44449.51120865741;33.255;21.513;23.400
micro;12:16:08.569;44449.51121028935;33.625;21.969;23.741
micro;12:16:08.686;44449.51121164352;33.979;22.634;24.309
micro;12:16:08.806;44449.51121303241;33.625;21.147;23.003
micro;12:16:08.947;44449.51121466435;33.442;22.286;24.106
micro;12:16:09.066;44449.51121604167;33.064;20.911;22.974
micro;12:16:09.209;44449.51121769676;33.804;20.574;22.777
micro;12:16:09.327;44449.5112190625;36.258;21.267;23.317
micro;12:16:09.447;44449.511220451386;34.964;21.699;23.628
micro;12:16:09.589;44449.51122209491;32.465;21.215;23.059
micro;12:16:09.708;44449.51122347222;33.979;21.042;22.861
micro;12:16:09.849;44449.51122510417;32.465;19.685;21.652
micro;12:16:09.967;44449.51122646991;33.979;20.804;22.744
micro;12:16:10.090;44449.51122789352;33.625;21.586;23.443
micro;12:16:10.227;44449.51122947916;32.869;21.396;23.253
micro;12:16:10.348;44449.51123087963;35.117;21.240;23.263
micro;12:16:10.489;44449.51123251158;34.807;20.313;22.419
micro;12:16:10.609;44449.51123390046;32.465;21.196;23.066
micro;12:16:10.732;44449.51123532407;33.255;20.827;22.673
micro;12:16:10.866;44449.511236875;31.364;20.196;21.985
micro;12:16:11.000;44449.51123842593;41.868;21.899;24.561
micro;12:16:11.129;44449.51123991898;31.126;19.562;21.511
micro;12:16:11.254;44449.51124136574;30.881;19.992;21.968
micro;12:16:11.366;44449.51124266203;32.669;20.272;22.205
micro;12:16:11.508;44449.511244305555;35.269;21.582;23.498
micro;12:16:11.627;44449.51124568287;33.442;23.503;25.075
micro;12:16:11.767;44449.51124730324;32.465;20.423;22.451
micro;12:16:11.892;44449.51124875;33.064;20.289;22.282
micro;12:16:12.008;44449.51125009259;33.804;20.666;22.532
micro;12:16:12.150;44449.51125173611;35.707;20.962;22.941
micro;12:16:12.269;44449.51125311342;33.255;19.999;22.093
micro;12:16:12.410;44449.511254745375;31.364;19.711;21.649
micro;12:16:12.526;44449.511256087964;33.442;20.301;22.232
micro;12:16:12.648;44449.511257499995;32.465;20.690;22.629
micro;12:16:12.792;44449.51125916667;34.151;21.079;23.024
micro;12:16:12.913;44449.51126056713;30.881;19.360;21.331
micro;12:16:13.051;44449.51126216435;33.625;21.037;22.934
micro;12:16:13.172;44449.51126356481;32.669;19.718;21.813
micro;12:16:13.289;44449.51126491898;31.821;20.017;21.848
micro;12:16:13.431;44449.5112665625;32.041;19.783;21.816
micro;12:16:13.551;44449.511267951384;33.442;21.629;23.542
micro;12:16:13.696;44449.51126962963;32.869;21.353;23.090
micro;12:16:13.811;44449.51127096065;33.979;20.687;22.686
micro;12:16:13.930;44449.511272337964;34.151;20.054;22.004
micro;12:16:14.071;44449.51127396991;32.669;20.581;22.522
micro;12:16:14.190;44449.51127534722;32.256;20.898;22.733
micro;12:16:14.327;44449.51127693287;35.987;20.693;22.826
micro;12:16:14.446;44449.51127831019;32.465;21.140;22.971
micro;12:16:14.567;44449.51127971065;31.596;20.478;22.442
micro;12:16:14.706;44449.51128131944;32.465;20.704;22.650
micro;12:16:14.827;44449.511282719905;33.804;21.401;23.245
micro;12:16:14.967;44449.511284340275;32.465;20.844;22.778
micro;12:16:15.087;44449.51128572917;34.807;20.157;22.139
micro;12:16:15.211;44449.51128716435;32.869;20.391;22.358
micro;12:16:15.347;44449.51128873843;31.596;20.516;22.417
micro;12:16:15.472;44449.51129018518;32.256;20.339;22.240
micro;12:16:15.610;44449.51129178241;33.804;20.749;22.716
micro;12:16:15.730;44449.511293171294;31.821;20.100;21.955
micro;12:16:15.848;44449.511294537035;33.979;20.351;22.235
micro;12:16:15.989;44449.51129616898;32.869;20.400;22.328
micro;12:16:16.108;44449.5112975463;33.804;20.767;22.722
micro;12:16:16.255;44449.511299247686;31.596;19.489;21.502
micro;12:16:16.372;44449.51130060185;33.255;20.198;22.193
micro;12:16:16.493;44449.51130200231;32.041;20.156;22.019
micro;12:16:16.633;44449.51130362268;32.041;21.250;23.079
micro;12:16:16.753;44449.511305011576;34.648;21.594;23.441
