geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
geo;12:15:48.588;44449.51097902778;8.69890060;50.11458990;151.300;net;13.956;0.000;0.000;27.615
geo;12:15:49.108;44449.5109850463;8.69889553;50.11458969;72.013;gps;21.440;0.000;0.000;27.624
geo;12:15:50.132;44449.51099689815;8.69889553;50.11458969;72.029;gps;26.800;0.000;0.000;27.624
geo;12:15:51.102;44449.511008125;8.69889553;50.11458969;72.044;gps;32.160;0.000;0.000;27.624
geo;12:15:52.113;44449.51101982639;8.69889553;50.11458968;72.063;gps;39.664;0.000;0.000;27.625
geo;12:15:53.134;44449.51103164352;8.69889554;50.11458967;72.114;gps;48.240;0.000;0.000;27.626
geo;12:15:54.085;44449.51104265046;8.69889554;50.11458967;72.126;gps;57.888;0.000;0.000;27.626
geo;12:15:55.128;44449.51105472222;8.69889554;50.11458987;73.128;gps;57.888;0.000;0.000;27.648
geo;12:15:56.094;44449.51106590278;8.69889553;50.11459032;75.443;gps;57.888;0.000;0.000;27.698
geo;12:15:57.108;44449.51107763889;8.69889553;50.11459031;75.487;gps;61.104;0.000;0.000;27.699
geo;12:17:05.446;44449.511868587964;8.69889320;50.11454470;152.800;net;15.099;0.000;0.000;27.699
geo;12:20:06.126;44449.51395979167;8.69890161;50.11457363;124.797;gps;25.728;0.000;0.000;27.699
geo;12:20:07.088;44449.513970925924;8.69898358;50.11457368;141.463;gps;15.008;0.000;0.000;27.699
geo;12:20:08.109;44449.513982743054;8.69909180;50.11454449;164.283;gps;11.792;0.000;0.000;27.699
geo;12:20:09.092;44449.51399412037;8.69910895;50.11455861;166.828;gps;9.648;0.000;0.000;27.699
geo;12:21:50.765;44449.5151708912;8.69892150;50.11467150;151.600;net;15.788;0.000;0.000;27.699
geo;12:21:56.088;44449.5152325;8.69903667;50.11459037;162.172;gps;17.152;0.000;0.000;27.699
geo;12:21:57.096;44449.515244166665;8.69903079;50.11458903;165.161;gps;12.864;0.000;0.000;27.699
geo;12:21:58.117;44449.515255983795;8.69902607;50.11458266;163.894;gps;11.792;0.000;0.000;27.699
geo;12:21:59.137;44449.51526778935;8.69902420;50.11457767;163.867;gps;10.720;0.000;0.000;28.270
geo;12:22:00.100;44449.515278935185;8.69902318;50.11457937;162.495;gps;9.648;0.000;0.000;28.472
geo;12:22:00.797;44449.515287002316;8.69892320;50.11467900;151.600;net;14.891;0.000;0.000;28.472
geo;12:22:01.125;44449.51529079861;8.69898848;50.11459922;157.441;gps;5.360;0.000;0.000;31.786
geo;12:22:02.166;44449.51530284723;8.69898600;50.11459489;159.620;gps;5.360;0.000;0.000;32.298
geo;12:22:03.118;44449.51531386574;8.69898458;50.11459499;158.629;gps;6.432;0.000;0.000;32.400
geo;12:22:04.138;44449.515325671295;8.69899975;50.11458393;158.235;gps;7.504;0.000;0.000;34.037
geo;12:22:05.104;44449.51533685185;8.69899750;50.11458690;158.081;gps;7.504;0.000;0.000;34.404
geo;12:22:06.120;44449.51534861111;8.69899739;50.11458709;157.806;gps;7.504;0.000;0.000;34.426
geo;12:22:07.147;44449.51536049768;8.69900176;50.11458790;157.576;gps;8.576;0.000;0.000;34.750
geo;12:22:08.096;44449.51537148148;8.69900111;50.11458872;157.544;gps;9.648;0.000;0.000;34.852
geo;12:22:09.117;44449.51538329861;8.69900255;50.11458888;157.313;gps;9.648;0.000;0.000;34.957
geo;12:22:10.161;44449.51539538194;8.69900222;50.11458901;157.319;gps;9.648;0.000;0.000;34.984
geo;12:22:11.119;44449.51540646991;8.69900222;50.11458904;157.312;gps;9.648;0.000;0.000;34.987
geo;12:22:12.144;44449.515418333336;8.69900251;50.11458915;157.355;gps;9.648;0.000;0.000;35.011
geo;12:22:13.096;44449.51542935186;8.69900242;50.11458929;157.342;gps;10.720;0.000;0.000;35.028
geo;12:22:14.119;44449.515441192125;8.69900268;50.11458939;157.393;gps;10.720;0.000;0.000;35.050
geo;12:22:15.142;44449.51545303241;8.69900231;50.11458958;157.370;gps;10.720;0.000;0.000;35.084
geo;12:22:16.103;44449.51546415509;8.69900238;50.11458952;157.329;gps;10.720;0.000;0.000;35.092
geo;12:22:17.126;44449.51547599537;8.69900287;50.11458932;157.342;gps;10.720;0.000;0.000;35.133
geo;12:22:18.083;44449.51548707176;8.69900285;50.11458931;157.355;gps;10.720;0.000;0.000;35.135
geo;12:22:19.120;44449.51549907407;8.69900288;50.11458927;157.352;gps;10.720;0.000;0.000;35.140
geo;12:22:20.138;44449.51551085648;8.69900339;50.11458940;157.255;gps;9.648;0.000;0.000;35.179
geo;12:22:20.841;44449.51551899305;8.69895290;50.11466410;151.600;net;15.587;0.000;0.000;35.179
geo;12:22:21.103;44449.51552202547;8.69898956;50.11459981;156.287;gps;7.504;0.000;0.000;36.699
geo;12:22:22.123;44449.515533831014;8.69899237;50.11459996;156.282;gps;7.504;0.000;0.000;36.900
geo;12:22:23.145;44449.51554565973;8.69899239;50.11459995;156.259;gps;7.504;0.000;0.000;36.902
geo;12:22:24.099;44449.515556701386;8.69899238;50.11459999;156.254;gps;7.504;0.000;0.000;36.906
geo;12:22:25.117;44449.515568483796;8.69899271;50.11460004;156.185;gps;7.504;0.000;0.000;36.930
geo;12:22:26.161;44449.51558056713;8.69899268;50.11460020;156.183;gps;7.504;0.000;0.000;36.948
geo;12:22:27.128;44449.515591759264;8.69899263;50.11460022;156.193;gps;8.576;0.000;0.000;36.952
geo;12:22:28.144;44449.51560351852;8.69899263;50.11460019;156.193;gps;8.576;0.000;0.000;36.956
geo;12:22:29.098;44449.51561456019;8.69899261;50.11460021;156.184;gps;8.576;0.000;0.000;36.958
geo;12:22:30.117;44449.515626354165;8.69899258;50.11460023;156.157;gps;8.576;0.000;0.000;36.961
geo;12:22:31.139;44449.51563818287;8.69899278;50.11460024;156.130;gps;8.576;0.000;0.000;36.976
geo;12:22:32.101;44449.51564931713;8.69899329;50.11460030;156.040;gps;7.504;0.000;0.000;37.013
geo;12:22:33.122;44449.51566113426;8.69899324;50.11460040;156.039;gps;7.504;0.000;0.000;37.024
geo;12:22:34.166;44449.5156732176;8.69899329;50.11460046;156.013;gps;7.504;0.000;0.000;37.032
geo;12:22:35.118;44449.51568423611;8.69899328;50.11460046;155.997;gps;7.504;0.000;0.000;37.033
geo;12:22:36.140;44449.51569606482;8.69899338;50.11460053;155.965;gps;7.504;0.000;0.000;37.043
geo;12:22:37.103;44449.51570721065;8.69899342;50.11460052;155.928;gps;7.504;0.000;0.000;37.046
geo;12:22:38.125;44449.51571903935;8.69899345;50.11460054;155.896;gps;7.504;0.000;0.000;37.049
geo;12:22:39.143;44449.51573082176;8.69899356;50.11460053;155.895;gps;7.504;0.000;0.000;37.057
geo;12:22:40.098;44449.515741875;8.69899354;50.11460056;155.855;gps;8.576;0.000;0.000;37.061
geo;12:22:41.116;44449.51575365741;8.69899358;50.11460054;155.859;gps;7.504;0.000;0.000;37.064
geo;12:22:41.372;44449.51575662037;8.69891910;50.11465780;151.600;net;14.123;0.000;0.000;37.064
geo;12:22:42.166;44449.51576581018;8.69897758;50.11460963;154.796;gps;6.432;0.000;0.000;38.588
geo;12:22:43.116;44449.51577680555;8.69897759;50.11460961;154.772;gps;6.432;0.000;0.000;38.590
geo;12:22:44.137;44449.51578862268;8.69897764;50.11460960;154.788;gps;6.432;0.000;0.000;38.594
geo;12:22:45.102;44449.51579979167;8.69897762;50.11460960;154.782;gps;6.432;0.000;0.000;38.595
geo;12:22:46.125;44449.51581163194;8.69897759;50.11460959;154.768;gps;6.432;0.000;0.000;38.598
geo;12:22:47.144;44449.51582342593;8.69897755;50.11460961;154.766;gps;6.432;0.000;0.000;38.601
geo;12:22:48.096;44449.51583444445;8.69897753;50.11460963;154.757;gps;6.432;0.000;0.000;38.604
geo;12:22:49.116;44449.51584625;8.69897754;50.11460963;154.753;gps;6.432;0.000;0.000;38.605
geo;12:22:50.089;44449.51585751158;8.69897753;50.11460960;154.772;gps;7.504;0.000;0.000;38.608
geo;12:22:51.122;44449.51586946759;8.69897747;50.11460963;154.770;gps;7.504;0.000;0.000;38.613
geo;12:22:52.132;44449.51588115741;8.69897749;50.11460967;154.749;gps;7.504;0.000;0.000;38.618
geo;12:22:53.096;44449.51589231481;8.69897751;50.11460967;154.722;gps;7.504;0.000;0.000;38.619
geo;12:22:54.119;44449.515904155094;8.69897749;50.11460968;154.710;gps;11.792;0.000;0.000;38.621
geo;12:22:55.138;44449.51591594907;8.69897748;50.11460970;154.710;gps;11.792;0.000;0.000;38.624
geo;12:22:56.103;44449.51592711806;8.69897742;50.11460972;154.698;gps;11.792;0.000;0.000;38.628
geo;12:22:57.124;44449.51593893519;8.69897751;50.11460966;154.715;gps;12.864;0.000;0.000;38.638
geo;12:22:58.081;44449.51595001157;8.69897750;50.11460965;154.725;gps;12.864;0.000;0.000;38.639
geo;12:22:59.122;44449.515962060184;8.69897747;50.11460967;154.722;gps;11.792;0.000;0.000;38.642
geo;12:23:00.139;44449.51597383102;8.69897747;50.11460967;154.721;gps;11.792;0.000;0.000;38.642
geo;12:23:01.104;44449.515985;8.69897748;50.11460966;154.702;gps;11.792;0.000;0.000;38.643
geo;12:23:01.417;44449.51598862269;8.69891420;50.11465430;151.600;net;14.560;0.000;0.000;38.643
geo;12:23:02.123;44449.51599679398;8.69896690;50.11461550;154.012;gps;10.720;0.000;0.000;39.638
geo;12:23:03.143;44449.51600859954;8.69896694;50.11461550;154.012;gps;10.720;0.000;0.000;39.641
geo;12:23:04.097;44449.5160196412;8.69896688;50.11461555;154.003;gps;10.720;0.000;0.000;39.648
geo;12:23:05.117;44449.51603144676;8.69896695;50.11461554;154.016;gps;10.720;0.000;0.000;39.653
geo;12:23:06.162;44449.51604354166;8.69896694;50.11461553;153.988;gps;10.720;0.000;0.000;39.654
geo;12:23:07.125;44449.5160546875;8.69896697;50.11461557;153.972;gps;10.720;0.000;0.000;39.659
geo;12:23:08.082;44449.51606576389;8.69896695;50.11461557;153.949;gps;11.792;0.000;0.000;39.661
geo;12:23:09.100;44449.5160775463;8.69896701;50.11461561;153.951;gps;10.720;0.000;0.000;39.667
geo;12:23:10.118;44449.5160893287;8.69896700;50.11461560;153.915;gps;11.792;0.000;0.000;39.668
geo;12:23:11.141;44449.51610116898;8.69896705;50.11461561;153.894;gps;11.792;0.000;0.000;39.672
geo;12:23:12.102;44449.51611229166;8.69896706;50.11461565;153.868;gps;11.792;0.000;0.000;39.676
geo;12:23:13.122;44449.51612409722;8.69896703;50.11461569;153.859;gps;11.792;0.000;0.000;39.681
geo;12:23:14.166;44449.51613618055;8.69896706;50.11461572;153.841;gps;11.792;0.000;0.000;39.685
geo;12:23:15.119;44449.51614721065;8.69896709;50.11461569;153.834;gps;11.792;0.000;0.000;39.689
geo;12:23:16.083;44449.51615836806;8.69896711;50.11461567;153.825;gps;11.792;0.000;0.000;39.692
geo;12:23:17.102;44449.51617016204;8.69896713;50.11461564;153.827;gps;12.864;0.000;0.000;39.696
geo;12:23:18.122;44449.51618196759;8.69896717;50.11461566;153.841;gps;12.864;0.000;0.000;39.699
geo;12:23:19.095;44449.51619322917;8.69896716;50.11461565;153.848;gps;12.864;0.000;0.000;39.701
geo;12:23:20.098;44449.516204837964;8.69896716;50.11461567;153.833;gps;12.864;0.000;0.000;39.703
geo;12:23:21.116;44449.516216620366;8.69896715;50.11461573;153.820;gps;12.864;0.000;0.000;39.709
geo;12:23:21.444;44449.51622041667;8.69894480;50.11466620;151.600;net;15.871;0.000;0.000;39.709
geo;12:23:22.160;44449.5162287037;8.69896326;50.11462002;153.534;gps;11.792;0.000;0.000;40.261
geo;12:23:23.123;44449.51623984954;8.69896322;50.11462006;153.550;gps;11.792;0.000;0.000;40.266
geo;12:23:24.090;44449.51625104167;8.69896320;50.11462008;153.538;gps;11.792;0.000;0.000;40.269
geo;12:23:25.101;44449.516262743055;8.69896320;50.11462008;153.544;gps;11.792;0.000;0.000;40.269
geo;12:23:26.122;44449.516274560185;8.69896321;50.11462012;153.518;gps;11.792;0.000;0.000;40.273
geo;12:23:27.138;44449.51628631944;8.69896324;50.11462015;153.499;gps;11.792;0.000;0.000;40.277
geo;12:23:28.104;44449.5162975;8.69896325;50.11462016;153.495;gps;11.792;0.000;0.000;40.279
geo;12:23:29.122;44449.51630928241;8.69896327;50.11462018;153.508;gps;11.792;0.000;0.000;40.281
geo;12:23:30.165;44449.51632135417;8.69896329;50.11462023;153.497;gps;11.792;0.000;0.000;40.287
geo;12:23:31.117;44449.51633237269;8.69896330;50.11462026;153.503;gps;11.792;0.000;0.000;40.290
geo;12:23:32.082;44449.51634354166;8.69896348;50.11462024;153.519;gps;11.792;0.000;0.000;40.303
geo;12:23:33.104;44449.516355370375;8.69896349;50.11462025;153.516;gps;11.792;0.000;0.000;40.305
geo;12:23:34.120;44449.51636712963;8.69896350;50.11462027;153.523;gps;11.792;0.000;0.000;40.307
geo;12:23:35.142;44449.51637895833;8.69896345;50.11462023;153.508;gps;12.864;0.000;0.000;40.313
geo;12:23:36.100;44449.516390046294;8.69896365;50.11462013;153.540;gps;11.792;0.000;0.000;40.331
geo;12:23:37.119;44449.51640184028;8.69896367;50.11462013;153.533;gps;11.792;0.000;0.000;40.332
geo;12:23:38.161;44449.51641390046;8.69896368;50.11462016;153.521;gps;11.792;0.000;0.000;40.336
geo;12:23:39.124;44449.5164250463;8.69896384;50.11462015;153.530;gps;11.792;0.000;0.000;40.347
geo;12:23:40.143;44449.51643684028;8.69896384;50.11462018;153.541;gps;11.792;0.000;0.000;40.350
geo;12:23:41.099;44449.51644790509;8.69896388;50.11462020;153.543;gps;12.864;0.000;0.000;40.354
geo;12:23:41.425;44449.51645167824;8.69893790;50.11466360;151.600;net;15.511;0.000;0.000;40.354
geo;12:23:42.117;44449.5164596875;8.69896018;50.11462380;153.276;gps;10.720;0.000;0.000;40.833
geo;12:23:43.142;44449.51647155093;8.69896020;50.11462380;153.266;gps;11.792;0.000;0.000;40.835
geo;12:23:44.104;44449.51648268518;8.69896031;50.11462388;153.261;gps;11.792;0.000;0.000;40.846
geo;12:23:45.127;44449.516494525466;8.69896032;50.11462385;153.255;gps;11.792;0.000;0.000;40.850
geo;12:23:46.084;44449.51650560185;8.69896043;50.11462383;153.262;gps;11.792;0.000;0.000;40.858
geo;12:23:47.118;44449.51651756944;8.69896043;50.11462384;153.249;gps;11.792;0.000;0.000;40.859
geo;12:23:48.142;44449.51652942129;8.69896045;50.11462387;153.225;gps;11.792;0.000;0.000;40.863
geo;12:23:49.104;44449.51654055556;8.69896044;50.11462387;153.201;gps;11.792;0.000;0.000;40.863
geo;12:23:50.122;44449.51655233796;8.69896041;50.11462388;153.179;gps;11.792;0.000;0.000;40.866
geo;12:23:51.144;44449.51656416667;8.69896041;50.11462386;153.178;gps;11.792;0.000;0.000;40.868
geo;12:23:52.096;44449.51657518519;8.69896042;50.11462384;153.177;gps;11.792;0.000;0.000;40.870
geo;12:23:53.118;44449.51658701389;8.69896041;50.11462384;153.152;gps;11.792;0.000;0.000;40.871
geo;12:23:54.163;44449.5165991088;8.69896040;50.11462387;153.147;gps;11.792;0.000;0.000;40.875
geo;12:23:55.122;44449.51661020833;8.69896042;50.11462388;153.139;gps;11.792;0.000;0.000;40.876
geo;12:23:56.144;44449.51662203704;8.69896047;50.11462390;153.131;gps;11.792;0.000;0.000;40.881
geo;12:23:57.100;44449.516633101855;8.69896050;50.11462392;153.129;gps;11.792;0.000;0.000;40.884
geo;12:23:58.120;44449.5166449074;8.69896052;50.11462392;153.120;gps;11.792;0.000;0.000;40.885
geo;12:23:59.140;44449.51665671296;8.69896053;50.11462393;153.111;gps;11.792;0.000;0.000;40.886
geo;12:24:00.100;44449.51666782408;8.69896060;50.11462391;153.140;gps;10.720;0.000;0.000;40.892
geo;12:24:01.120;44449.516679629625;8.69896060;50.11462391;153.147;gps;10.720;0.000;0.000;40.892
geo;12:24:01.522;44449.51668428241;8.69895220;50.11466910;151.600;net;16.266;0.000;0.000;40.892
geo;12:24:02.166;44449.516691736106;8.69895929;50.11462675;153.144;gps;10.720;0.000;0.000;41.221
geo;12:24:03.117;44449.51670274306;8.69896024;50.11462622;153.446;gps;10.720;0.000;0.000;41.311
geo;12:24:04.137;44449.51671454861;8.69896070;50.11462596;153.599;gps;10.720;0.000;0.000;41.354
geo;12:24:05.105;44449.51672575231;8.69896126;50.11462565;153.774;gps;10.720;0.000;0.000;41.407
geo;12:24:06.124;44449.51673754629;8.69896197;50.11462524;154.002;gps;10.720;0.000;0.000;41.475
geo;12:24:07.141;44449.51674931713;8.69896205;50.11462520;154.025;gps;10.720;0.000;0.000;41.482
geo;12:24:08.100;44449.51676041666;8.69896226;50.11462516;153.993;gps;10.720;0.000;0.000;41.498
geo;12:24:09.120;44449.516772222225;8.69896253;50.11462509;154.063;gps;10.720;0.000;0.000;41.519
geo;12:24:10.162;44449.51678428241;8.69896261;50.11462510;153.978;gps;10.720;0.000;0.000;41.525
geo;12:24:11.126;44449.51679543982;8.69896312;50.11462504;153.669;gps;10.720;0.000;0.000;41.561
geo;12:24:12.139;44449.51680716436;8.69896358;50.11462500;153.400;gps;10.720;0.000;0.000;41.595
geo;12:24:13.101;44449.51681829861;8.69896387;50.11462494;153.318;gps;10.720;0.000;0.000;41.616
geo;12:24:14.120;44449.516830092594;8.69896400;50.11462493;153.258;gps;10.720;0.000;0.000;41.626
geo;12:24:15.143;44449.51684193287;8.69896418;50.11462489;153.191;gps;10.720;0.000;0.000;41.639
geo;12:24:16.101;44449.51685302083;8.69896420;50.11462490;153.158;gps;10.720;0.000;0.000;41.641
geo;12:24:17.119;44449.51686480324;8.69896421;50.11462488;153.155;gps;10.720;0.000;0.000;41.643
geo;12:24:18.162;44449.516876875;8.69896423;50.11462488;153.154;gps;10.720;0.000;0.000;41.645
geo;12:24:19.121;44449.51688797453;8.69896437;50.11462462;153.331;gps;10.720;0.000;0.000;41.675
geo;12:24:20.143;44449.516899803246;8.69896438;50.11462462;153.329;gps;10.720;0.000;0.000;41.676
geo;12:24:21.099;44449.51691086806;8.69896438;50.11462463;153.320;gps;10.720;0.000;0.000;41.677
geo;12:24:21.480;44449.51691527778;8.69896700;50.11466870;151.600;net;16.560;0.000;0.000;41.677
geo;12:24:22.120;44449.51692268519;8.69896378;50.11462715;153.281;gps;10.720;0.000;0.000;41.960
geo;12:24:23.143;44449.51693452546;8.69896381;50.11462717;153.266;gps;10.720;0.000;0.000;41.963
geo;12:24:24.101;44449.516945613424;8.69896386;50.11462719;153.269;gps;10.720;0.000;0.000;41.968
geo;12:24:25.118;44449.51695738426;8.69896391;50.11462718;153.263;gps;10.720;0.000;0.000;41.971
geo;12:24:26.083;44449.516968553246;8.69896411;50.11462711;153.278;gps;10.720;0.000;0.000;41.988
geo;12:24:27.119;44449.51698054398;8.69896414;50.11462713;153.271;gps;10.720;0.000;0.000;41.991
geo;12:24:28.142;44449.51699238426;8.69896412;50.11462714;153.250;gps;10.720;0.000;0.000;41.993
geo;12:24:29.101;44449.517003483794;8.69896414;50.11462714;153.252;gps;10.720;0.000;0.000;41.994
geo;12:24:30.121;44449.517015289355;8.69896415;50.11462714;153.258;gps;10.720;0.000;0.000;41.995
geo;12:24:31.144;44449.51702712963;8.69896414;50.11462720;153.223;gps;11.792;0.000;0.000;42.001
geo;12:24:32.103;44449.51703822917;8.69896416;50.11462719;153.218;gps;11.792;0.000;0.000;42.003
geo;12:24:33.121;44449.51705001158;8.69896417;50.11462718;153.231;gps;11.792;0.000;0.000;42.004
geo;12:24:34.163;44449.517062071754;8.69896419;50.11462715;153.230;gps;11.792;0.000;0.000;42.008
geo;12:24:35.124;44449.517073194445;8.69896420;50.11462717;153.200;gps;11.792;0.000;0.000;42.010
geo;12:24:36.141;44449.51708496528;8.69896423;50.11462715;153.204;gps;11.792;0.000;0.000;42.014
geo;12:24:37.101;44449.51709607639;8.69896427;50.11462711;153.223;gps;11.792;0.000;0.000;42.019
geo;12:24:38.119;44449.517107858795;8.69896439;50.11462705;153.230;gps;11.792;0.000;0.000;42.030
geo;12:24:39.097;44449.51711917824;8.69896439;50.11462706;153.205;gps;11.792;0.000;0.000;42.031
geo;12:24:40.105;44449.517130844906;8.69896443;50.11462706;153.194;gps;11.792;0.000;0.000;42.034
geo;12:24:41.120;44449.517142592595;8.69896495;50.11462691;153.224;gps;10.720;0.000;0.000;42.074
geo;12:24:41.523;44449.51714725695;8.69894550;50.11467250;151.600;net;15.918;0.000;0.000;42.074
geo;12:24:42.163;44449.517154664354;8.69896285;50.11462972;153.080;gps;10.720;0.000;0.000;42.421
geo;12:24:43.123;44449.51716577546;8.69896292;50.11462969;153.071;gps;10.720;0.000;0.000;42.427
geo;12:24:44.142;44449.51717756945;8.69896293;50.11462970;153.070;gps;10.720;0.000;0.000;42.428
geo;12:24:45.101;44449.51718866898;8.69896293;50.11462971;153.057;gps;10.720;0.000;0.000;42.429
geo;12:24:46.120;44449.517200462964;8.69896291;50.11462971;153.051;gps;10.720;0.000;0.000;42.430
geo;12:24:47.146;44449.51721233796;8.69896291;50.11462971;153.055;gps;11.792;0.000;0.000;42.430
geo;12:24:48.101;44449.5172233912;8.69896290;50.11462969;153.075;gps;11.792;0.000;0.000;42.433
geo;12:24:49.121;44449.51723519676;8.69896292;50.11462969;153.072;gps;11.792;0.000;0.000;42.434
geo;12:24:50.084;44449.51724634259;8.69896300;50.11462966;153.092;gps;11.792;0.000;0.000;42.441
geo;12:24:51.121;44449.5172583449;8.69896298;50.11462965;153.081;gps;11.792;0.000;0.000;42.443
geo;12:24:52.140;44449.51727013889;8.69896307;50.11462940;153.258;gps;11.792;0.000;0.000;42.471
geo;12:24:53.100;44449.517281249995;8.69896307;50.11462940;153.273;gps;11.792;0.000;0.000;42.471
geo;12:24:54.119;44449.51729304398;8.69896309;50.11462943;153.249;gps;11.792;0.000;0.000;42.475
geo;12:24:55.083;44449.51730420139;8.69896310;50.11462942;153.245;gps;11.792;0.000;0.000;42.476
geo;12:24:56.100;44449.51731597222;8.69896312;50.11462943;153.224;gps;11.792;0.000;0.000;42.478
geo;12:24:57.118;44449.51732775463;8.69896311;50.11462943;153.213;gps;11.792;0.000;0.000;42.479
geo;12:24:58.161;44449.51733982639;8.69896312;50.11462942;153.196;gps;11.792;0.000;0.000;42.480
geo;12:24:59.124;44449.51735097222;8.69896312;50.11462950;153.153;gps;11.792;0.000;0.000;42.489
geo;12:25:00.146;44449.51736280092;8.69896320;50.11462942;153.221;gps;10.720;0.000;0.000;42.499
geo;12:25:01.100;44449.517373842595;8.69896320;50.11462941;153.220;gps;10.720;0.000;0.000;42.500
geo;12:25:01.478;44449.51737821759;8.69892980;50.11468410;151.600;net;15.286;0.000;0.000;42.500
geo;12:25:02.118;44449.517385625004;8.69895995;50.11463285;153.031;gps;10.720;0.000;0.000;42.947
geo;12:25:03.139;44449.517397442134;8.69896000;50.11463285;153.046;gps;10.720;0.000;0.000;42.951
geo;12:25:04.102;44449.51740858796;8.69896001;50.11463283;153.035;gps;10.720;0.000;0.000;42.953
geo;12:25:05.121;44449.51742038195;8.69896003;50.11463277;153.064;gps;10.720;0.000;0.000;42.960
geo;12:25:06.166;44449.51743247685;8.69896005;50.11463276;153.066;gps;10.720;0.000;0.000;42.962
geo;12:25:07.119;44449.51744350695;8.69896005;50.11463277;153.061;gps;10.720;0.000;0.000;42.963
geo;12:25:08.094;44449.51745479167;8.69896007;50.11463279;153.055;gps;10.720;0.000;0.000;42.966
geo;12:25:09.102;44449.51746645833;8.69896010;50.11463279;153.038;gps;10.720;0.000;0.000;42.968
geo;12:25:10.122;44449.51747826389;8.69896012;50.11463280;153.030;gps;10.720;0.000;0.000;42.970
geo;12:25:11.145;44449.51749010417;8.69896015;50.11463281;153.036;gps;10.720;0.000;0.000;42.972
geo;12:25:12.097;44449.51750112268;8.69896016;50.11463282;153.031;gps;10.720;0.000;0.000;42.973
geo;12:25:13.116;44449.51751291667;8.69896018;50.11463282;153.033;gps;10.720;0.000;0.000;42.975
geo;12:25:14.161;44449.51752501157;8.69896015;50.11463280;153.026;gps;10.720;0.000;0.000;42.978
geo;12:25:15.125;44449.517536168976;8.69896020;50.11463282;153.001;gps;10.720;0.000;0.000;42.982
geo;12:25:16.146;44449.51754798611;8.69896022;50.11463284;152.993;gps;10.720;0.000;0.000;42.985
geo;12:25:17.099;44449.5175590162;8.69896023;50.11463285;152.986;gps;10.720;0.000;0.000;42.986
geo;12:25:18.116;44449.51757078704;8.69896027;50.11463283;152.986;gps;10.720;0.000;0.000;42.990
geo;12:25:19.090;44449.51758206019;8.69896028;50.11463286;152.992;gps;11.792;0.000;0.000;42.993
geo;12:25:20.104;44449.51759379629;8.69896027;50.11463288;152.982;gps;11.792;0.000;0.000;42.995
geo;12:25:21.123;44449.51760559028;8.69896027;50.11463287;152.974;gps;11.792;0.000;0.000;42.996
geo;12:25:21.523;44449.517610219904;8.69889360;50.11466860;151.100;net;15.104;0.000;0.000;42.996
geo;12:25:22.168;44449.51761768518;8.69895527;50.11463530;152.662;gps;10.720;0.000;0.000;43.443
